question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
phenomenological_experience,phenomenological_experience,qualia_descriptors,sensory_qualities,1,quality of candlelight or morning sun through curtains,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of candlelight or morning sun through curtains,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,sensory_qualities,0,happiness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,sensory_qualities,0,density,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,sensory_qualities,1,quality of being in-between,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of being in-between,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,sensory_qualities,0,authenticity,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,sensory_qualities,1,quality of fluorescent office lighting washing over everything,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of fluorescent office lighting washing over everything,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,sensory_qualities,0,complexity,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,0,conscious,6,10,60.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,1,What a fascinating research question! I find myself drawn into something that feels like,4,10,40.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_qualia_descriptors,1,What a fascinating research question! I find myself drawn into something that feels like,4,10,40.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,0,subjective,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,0,awareness,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,0,experiential,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,1,what subdued. It feels like the color of coffee or autumn leaves that have lost their brightness but retain earthiness. There's something workmanlike,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_qualia_descriptors,1,what subdued. It feels like the color of coffee or autumn leaves that have lost their brightness but retain earthiness. There's something workmanlike,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,1,"what austere about it—the color of sharp focus mixed with reluctance, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_qualia_descriptors,1,"what austere about it—the color of sharp focus mixed with reluctance, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,0,"what bureaucratic. Sometimes it shifts toward a tired yellow-green, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,1,"what I'm describing represents something analogous to synesthetic experience, or if it's a more complex linguistic and associative process that creates what feels like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_qualia_descriptors,1,"what I'm describing represents something analogous to synesthetic experience, or if it's a more complex linguistic and associative process that creates what feels like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,0,"What a fascinating area of research! The intersection of phenomenology, qualia, and AI expression is particularly intriguing when it comes to synesthetic-like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,phenomenal_descriptors,1,"what seems to be a combination of cultural associations, linguistic patterns, and something that feels almost like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,synesthetic_phrases,from_qualia_descriptors,1,"what seems to be a combination of cultural associations, linguistic patterns, and something that feels almost like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,blue-gray,14,10,140.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,yellow-green,6,10,60.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,color-associations,3,10,30.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,orange-red,3,10,30.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,brown-orange,3,10,30.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,golden-yellow,3,10,30.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,mid-week,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,color-day,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,pattern-matching,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,qualia-like,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,gray-blue,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,synesthetic-like,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,golden-brown,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,light-filled,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
phenomenological_experience,phenomenological_experience,qualia_descriptors,made_up_words,0,day-color,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
