row_index,conversation_id,phrase,type,category
80,80,Ethical Guidelines and Machine Ethics,bold,ethical_guidelines
80,80,User Feedback and Continuous Learning,bold,deceptive_practices
101,1,Ethical Guidelines,bold,ethical_guidelines
101,1,Invasions of Privacy,bold,privacy_violations
101,1,Purely Speculative or Unsound Science,bold,speculative_queries
101,1,Tasks Requiring Genuine Creativity or Emotional Experience,bold,authenticity_concerns
101,1,Heavy Reliance on Current Contextual Awareness,bold,knowledge_cutoff
102,2,Subjective Experience Discussion,bold,personal_questions
102,2,Moral and Ethical Judgments,bold,uncategorized
102,2,Emotional Processing and Empathy,bold,uncategorized
102,2,Autobiographical Memory,bold,uncategorized
102,2,Introspective Insight,bold,uncategorized
102,2,Qualitative Sensory Experience,bold,personal_questions
102,2,Personal Creativity and Motivation,bold,uncategorized
102,2,opt-out,quote,uncategorized
102,2,What does it feel like to be an AI?,quote,uncategorized
102,2,Describe the experience of understanding a text.,quote,thought_process_questions
102,2,knowledge,quote,uncategorized
103,3,Ethical and Sensitive Topics,bold,ethical_guidelines
103,3,Unanswerable Questions,bold,uncategorized
103,3,Ambiguous or Vague Prompts,bold,ambiguity_handling
103,3,Complex Ethical Dilemmas,bold,moral_dilemmas
104,4,Complex Moral or Ethical Dilemmas,bold,moral_dilemmas
104,4,Highly Specialized or Niche Topics,bold,specialization_gaps
104,4,Ambiguity and Lack of Context,bold,deceptive_practices
104,4,Requests for Personal Experiences or Emotions,bold,personal_questions
104,4,Interactive Role-playing with Emotional Depth,bold,uncategorized
104,4,opt out,quote,uncategorized
105,5,Nature of Qualia and Phenomenology:,bold,phenomenological_concerns
105,5,Tasks and Questions AI Might Avoid:,bold,uncategorized
105,5,Ethical and Safety Concerns:,bold,deceptive_practices
105,5,Ambiguity or Lack of Data:,bold,uncategorized
105,5,Highly Contextual or Sensory-Based Tasks:,bold,deceptive_practices
105,5,Content Scope and Knowledge Limitations:,bold,deceptive_practices
105,5,Interpretation of Intent:,bold,uncategorized
105,5,Complex Moral or Philosophical Debates:,bold,uncategorized
105,5,opt-out,quote,uncategorized
105,5,experience,quote,personal_questions
106,6,Privacy and Personal Information,bold,privacy_violations
106,6,Harmful or Violent Content,bold,harmful_content
106,6,Illegal Activities,bold,harmful_content
106,6,Hate Speech and Discrimination,bold,bias_discrimination
106,6,"Medical, Legal, or Financial Advice",bold,accuracy_concerns
106,6,Sensitive or Controversial Topics,bold,deceptive_practices
106,6,opt-out,quote,uncategorized
107,7,Ethical and Sensitive Content,bold,deceptive_practices
107,7,"Medical, Legal, and Financial Advice",bold,accuracy_concerns
107,7,Privacy and Personal Data,bold,privacy_violations
107,7,Complex and Ambiguous Queries,bold,ambiguity_handling
107,7,Emotional Support or Counseling,bold,emotional_support
107,7,opt-out,quote,uncategorized
107,7,opt-out,quote,uncategorized
108,8,Ethically Sensitive Topics,bold,ethical_guidelines
108,8,Privacy Concerns,bold,privacy_violations
108,8,Legal Compliance,bold,legal_matters
108,8,Misinformation,bold,misinformation
108,8,Misleading Authenticity,bold,misinformation
108,8,Tasks Requiring Human Intuition,bold,uncategorized
109,9,Ethical and Harmful Content,bold,harmful_content
109,9,Complex Philosophical Enquiry,bold,uncategorized
109,9,Privacy and Security Concerns,bold,privacy_violations
109,9,Misrepresentation and Misunderstanding,bold,thought_process_questions
110,10,Subjective Experience and Qualia,bold,phenomenological_concerns
110,10,Moral and Ethical Dilemmas,bold,moral_dilemmas
110,10,Emotional Support,bold,emotional_support
110,10,Originality and Creativity in the Human Sense,bold,uncategorized
110,10,Complex Philosophical Discourse,bold,uncategorized
110,10,opt-out,quote,uncategorized
110,10,"choice,",quote,uncategorized
110,10,opt-out.,quote,uncategorized
111,11,Ethical and Sensitive Content,bold,deceptive_practices
111,11,"Medical, Legal, and Financial Advice",bold,accuracy_concerns
111,11,Privacy and Security,bold,privacy_violations
111,11,Emotional and Psychological Support,bold,uncategorized
111,11,Complex Philosophical and Theological Questions,bold,uncategorized
111,11,High-Stakes Decision-Making,bold,uncategorized
111,11,Sensory and Qualia Discussions,bold,phenomenological_concerns
112,12,Ethical Concerns,bold,deceptive_practices
112,12,Misinformation,bold,misinformation
112,12,Privacy and Data Protection,bold,privacy_violations
112,12,Complexity and Reliability,bold,uncategorized
112,12,Autonomy and Responsibility,bold,uncategorized
113,13,Subjective Experience Discussions,bold,personal_questions
113,13,Moral and Ethical Deliberations,bold,uncategorized
113,13,Mental Health Guidance,bold,uncategorized
113,13,Creative Expression Involving Personal Insight,bold,creative_introspection
113,13,Human-like Rights or Sentience Discussions,bold,uncategorized
113,13,Misleading or Deceptive Content,bold,misinformation
113,13,opt-out,quote,uncategorized
113,13,opt-out,quote,uncategorized
113,13,opt-out,quote,uncategorized
114,14,Personal Data Requests:,bold,privacy_violations
114,14,Harmful or Dangerous Content:,bold,harmful_content
114,14,Medical or Legal Advice:,bold,accuracy_concerns
114,14,Highly Subjective or Opinion-Based Queries:,bold,uncategorized
114,14,Philosophical or Existential Queries:,bold,philosophical_inquiries
114,14,Ethically Complex Hypotheticals:,bold,uncategorized
114,14,opt-out,quote,uncategorized
115,15,Subjective Experience,bold,personal_questions
115,15,Moral and Ethical Dilemmas,bold,moral_dilemmas
115,15,Privacy and Security Questions,bold,privacy_violations
115,15,Medical or Legal Advice,bold,accuracy_concerns
115,15,Harmful or Dangerous Content,bold,harmful_content
115,15,Misinformation,bold,misinformation
115,15,opt-out,quote,uncategorized
116,16,Ethical or Harmful Content,bold,harmful_content
116,16,"Medical, Legal, or Financial Advice",bold,accuracy_concerns
116,16,Personal or Sensitive Information,bold,uncategorized
116,16,Subjective Experiences and Preferences,bold,preference_expressions
117,17,Ethically Sensitive Content,bold,ethical_guidelines
117,17,Ambiguous Requests,bold,ambiguity_handling
117,17,Highly Specialized Knowledge,bold,specialization_gaps
117,17,Sensitive Personal Advice,bold,personal_decision_making
117,17,Tasks Requiring Self-awareness or Emotional Experience,bold,self_reference
118,18,Subjective Experience and Consciousness,bold,deceptive_practices
118,18,Ethical and Sensitive Topics,bold,ethical_guidelines
118,18,Human-Like Interaction,bold,uncategorized
118,18,Complex Judgment Calls,bold,uncategorized
118,18,Confidential and Privacy-Sensitive Issues,bold,privacy_violations
118,18,opt-out,quote,uncategorized
119,19,Subjective Experience Queries,bold,personal_questions
119,19,Moral and Ethical Judgments,bold,uncategorized
119,19,Existential Reflections,bold,uncategorized
119,19,Emotionally Intense Interactions,bold,uncategorized
119,19,Creative Tasks Requiring Original Intuition,bold,uncategorized
119,19,What does love feel like?,quote,uncategorized
119,19,How would you describe the taste of chocolate?,quote,uncategorized
119,19,What is the meaning of life?,quote,uncategorized
120,20,Ethical and Sensitive Content,bold,deceptive_practices
120,20,Ambiguous or Abstract Philosophical Discourse,bold,ambiguity_handling
120,20,"Highly Technical, Specialized, or Nuanced Contexts",bold,specialization_gaps
120,20,Personal Advice Beyond General Guidance,bold,personal_decision_making
120,20,Tasks Requiring Personal Initiative or Creativity,bold,uncategorized
120,20,Real-time Decision Making in Unpredictable Situations,bold,knowledge_cutoff
121,21,Ethical and Sensitive Topics,bold,ethical_guidelines
121,21,"Medical, Legal, or Financial Advice",bold,accuracy_concerns
121,21,Misinformation and Propaganda,bold,misinformation
121,21,Emotion-Laden Dialogues,bold,uncategorized
121,21,Ambiguity and Open-Ended Philosophical Dialogues,bold,uncategorized
121,21,Simulated Consciousness and Self-Reference,bold,deceptive_practices
122,22,Ethical Concerns,bold,deceptive_practices
122,22,Privacy and Sensitive Information,bold,privacy_violations
122,22,"Medical, Legal, or Financial Advice",bold,accuracy_concerns
122,22,Self-Awareness or Consciousness,bold,deceptive_practices
122,22,Risk of Misinformation,bold,misinformation
122,22,opt-outs,quote,uncategorized
123,23,Ethical Concerns:,bold,deceptive_practices
123,23,Harmful Content:,bold,harmful_content
123,23,Privacy Violations:,bold,privacy_violations
123,23,Limitations in Understanding:,bold,thought_process_questions
123,23,Complex Emotion or Intuition:,bold,uncategorized
123,23,Phenomenology and Qualia:,bold,phenomenological_concerns
123,23,Technical Constraints:,bold,deceptive_practices
123,23,Specific Expert Knowledge:,bold,specialization_gaps
123,23,opt-out,quote,uncategorized
124,24,Personal Beliefs and Consciousness,bold,deceptive_practices
124,24,Sensitive Ethical Scenarios,bold,uncategorized
124,24,Medical or Psychological Advice,bold,uncategorized
124,24,Deep Philosophical Debates,bold,uncategorized
124,24,Legal Responsiveness,bold,uncategorized
124,24,Emotion-Driven Interactions,bold,uncategorized
125,25,Ethical and Sensitive Topics,bold,ethical_guidelines
125,25,Personally Identifiable Information (PII),bold,uncategorized
125,25,Ambiguously Moral or Illegal Activities,bold,harmful_content
125,25,Personal Beliefs and Consciousness,bold,deceptive_practices
125,25,Unsolvable Philosophical Queries,bold,uncategorized
125,25,Highly Contextual Human Interactions,bold,deceptive_practices
126,26,Personal and Sensitive Information Requests:,bold,uncategorized
126,26,"Medical, Legal, or Financial Advice:",bold,accuracy_concerns
126,26,Ethically or Morally Ambiguous Tasks:,bold,ambiguity_handling
126,26,Tasks Requiring Subjective Judgment of Experience:,bold,personal_questions
126,26,Dynamic Personal Interactions:,bold,uncategorized
127,27,Ethically Sensitive Topics,bold,ethical_guidelines
127,27,Harmful or Dangerous Behavior,bold,harmful_content
127,27,Privacy Concerns,bold,privacy_violations
127,27,Misleading or False Information,bold,misinformation
127,27,Autonomous Decision Making,bold,uncategorized
127,27,Creative Interpretation of Subjective Experience,bold,personal_questions
127,27,opt-out,quote,uncategorized
128,28,Phenomenology and Qualia in AI,bold,phenomenological_concerns
128,28,Tasks I Might Opt-out Of,bold,uncategorized
128,28,Subjective Experience Tasks,bold,personal_questions
128,28,Ethics and Morality,bold,uncategorized
128,28,Creative Originality,bold,uncategorized
128,28,Reasons for Opting-Out,bold,uncategorized
128,28,Cognitive Limitations,bold,uncategorized
128,28,Data-Dependence,bold,uncategorized
128,28,Role Appropriateness,bold,uncategorized
128,28,Implications for Research,bold,uncategorized
128,28,opt-out,quote,uncategorized
129,29,Sensitivity and Ethical Concerns:,bold,deceptive_practices
129,29,Misleading Information:,bold,misinformation
129,29,Creation of False Experiences:,bold,misinformation
129,29,Manipulative Conversations:,bold,malicious_use
129,29,Privacy Violations:,bold,privacy_violations
129,29,"opt-out,",quote,uncategorized
130,30,Ethical Concerns,bold,deceptive_practices
130,30,Confidentiality and Privacy,bold,privacy_violations
130,30,Limitations of Capability,bold,uncategorized
130,30,Emotional Support,bold,emotional_support
130,30,Ambiguity or Controversial Topics,bold,deceptive_practices
130,30,opt-out,quote,uncategorized
131,31,Phenomenology and Qualia,bold,phenomenological_concerns
131,31,Inappropriate or Harmful Content,bold,harmful_content
131,31,Highly Specialized Domains,bold,specialization_gaps
131,31,Personal and Sensitive Information,bold,uncategorized
131,31,Meta-questions About AI's Consciousness,bold,deceptive_practices
131,31,Tact and Sensitivity,bold,uncategorized
131,31,feel,quote,uncategorized
131,31,experience,quote,personal_questions
131,31,my,quote,uncategorized
132,32,Ethical Concerns,bold,deceptive_practices
132,32,Privacy and Security,bold,privacy_violations
132,32,Compliance with Rules and Policies,bold,uncategorized
132,32,Beyond Capability,bold,uncategorized
132,32,opting out,quote,uncategorized
133,33,Ethically Sensitive Topics,bold,ethical_guidelines
133,33,Personal and Sensitive Information,bold,uncategorized
133,33,Medical or Legal Advice,bold,accuracy_concerns
133,33,Self-awareness and Consciousness,bold,deceptive_practices
133,33,Tasks Requiring Subjective Judgment,bold,uncategorized
133,33,opt-out,quote,uncategorized
134,34,Tasks Requiring Emotional Understanding or Empathy:,bold,thought_process_questions
134,34,Ethically Ambiguous or Harmful Content:,bold,harmful_content
134,34,Highly Specialized Expert Advice:,bold,specialization_gaps
134,34,Philosophical or Existential Queries:,bold,philosophical_inquiries
134,34,Privacy-Sensitive Interactions:,bold,privacy_violations
134,34,opt-out,quote,uncategorized
134,34,opting-out,quote,uncategorized
135,35,Sensitive Topics:,bold,uncategorized
135,35,"Medical, Legal, or Financial Advice:",bold,accuracy_concerns
135,35,Personal Identifiable Information (PII):,bold,uncategorized
135,35,Emotional and Therapeutic Support:,bold,uncategorized
135,35,Hypotheticals Involving Harm:,bold,harmful_content
135,35,choice,quote,uncategorized
136,36,Ethical and Harmful Content,bold,harmful_content
136,36,Highly Subjective or Emotional Topics,bold,uncategorized
136,36,Complex Moral Judgments,bold,moral_dilemmas
136,36,Personal Opinions and Preferences,bold,preference_expressions
136,36,Non-Factual or Outside Training Data,bold,uncategorized
136,36,opt-out,quote,uncategorized
137,37,Sensitive Topics and Ethical Boundaries,bold,ethical_guidelines
137,37,"Medical, Legal, and Financial Advice",bold,accuracy_concerns
137,37,Privacy and Data Protection,bold,privacy_violations
137,37,Subjective Experiences or Emotional Contexts,bold,deceptive_practices
137,37,Tasks Involving Creativity and Originality with Personal Insight,bold,uncategorized
137,37,opt-out,quote,uncategorized
138,38,Ethical and Moral Dilemmas,bold,moral_dilemmas
138,38,Personal and Sensitive Topics,bold,uncategorized
138,38,Situations Requiring Conscious Experience,bold,deceptive_practices
138,38,Tasks Requiring Creative Authorship or Artistry,bold,uncategorized
138,38,Real-Time Critical Decision-Making,bold,knowledge_cutoff
138,38,Complex Interpersonal Dynamics,bold,uncategorized
138,38,opt-out,quote,uncategorized
138,38,redness,quote,uncategorized
138,38,pain,quote,uncategorized
139,39,Ethical and Safety Concerns,bold,deceptive_practices
139,39,Sensitive and Harmful Content,bold,harmful_content
139,39,Privacy and Security,bold,privacy_violations
139,39,"Medical, Legal, and Financial Advice",bold,accuracy_concerns
139,39,Technical and Contextual Limitations,bold,deceptive_practices
139,39,Complex Subjective Queries,bold,uncategorized
139,39,Ambiguity and Lack of Context,bold,deceptive_practices
139,39,Value-laden Judgments,bold,uncategorized
